Unnamed: 0,post,type,symptom,description,label
3264.0,I often have to exert effort or strain to initiate urination.,clinical,Genitourinary_symptoms,Having difficulty initiating urination,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3386.0,"I often release urine unexpectedly, even at rest.",clinical,Genitourinary_symptoms,Experiencing urinary incontinence,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
7986.0,"My thoughts frequently involve suicide, as I consider death to be a more bearable alternative.",clinical,Suicidal_ideas,Feeling detached and considering death as a relief,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10279.0,"I feel like there's just no hope, everything's going to end up bad anyway.",colloquial,Pessimism,Expecting negative outcomes in most situations,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
9222.0,There's a marked decrease in my motivation to participate in previously valued activities.,clinical,Loss_of_interest_or_motivation,I have lost my interest in other people or things.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
3310.0,I experience dysuria with each urination episode.,clinical,Genitourinary_symptoms,Experiencing painful urination,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
8760.0,I frequently interpret neutral interactions as evidence of my failures and inadequacies.,clinical,Worthlessness_and_guilty,Misinterpreting neutral or trivial day-to-day events as evidence of personal defects,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
12203.0,I can sleep for 12 hours straight and it's like it’s never enough.,colloquial,Sleep_disturbance,Prolonged sleep episodes at night,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
10647.0,"It feels like no one ever has my back, even if I really need them.",colloquial,Pessimism,Assuming that others will not support or help in future endeavors,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
11680.0,"I am experiencing difficulty initiating sleep, lying awake for hours despite feeling tired.",clinical,Sleep_disturbance,Initial insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
4525.0,"Sitting still feels impossible, I have to keep moving.",colloquial,Hyperactivity_agitation,Experiences a constant need to be moving or doing something,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
10725.0,"I keep telling myself that nothing is going to get better, so it's hard to care anymore.",colloquial,Pessimism,Feeling that life lacks purpose or direction due to anticipated failures,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
13047.0,I hardly eat anymore and don't feel hungry most of the time.,colloquial,Weight_and_appetite_change,Appetite is much less than before,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2612.0,I feel a profound and enduring emotional heaviness that pervades my daily life.,clinical,Depressed_Mood,Feeling a sense of emotional heaviness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1180.0,I experience pervasive fatigue that is not alleviated by rest or sleep.,clinical,Decreased_energy_tiredness_fatigue,Feeling exhausted even after a full night's sleep.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
8859.0,"Everything I do feels like a mistake, and I just keep blaming myself for it.",colloquial,Worthlessness_and_guilty,Experiencing self-reproach or guilt about being sick,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
4347.0,"I just can't stop, the words keep coming out like a waterfall and I can't control it.",colloquial,Hyperactivity_agitation,"Talks excessively or rapidly, often without pause","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
4738.0,I exhibit frequent positional changes in seating which disrupts my ability to stay focused.,clinical,Hyperactivity_agitation,Frequently changes positions or shifts in seat,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1866.0,I have periods of time where my eyes are filled with tears for reasons I cannot identify.,clinical,Depressed_Mood,Appears tearful,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2306.0,I am experiencing a sustained mood of depression that seems to envelop every aspect of my life.,clinical,Depressed_Mood,Experiencing a pervasive sense of gloom,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
11388.0,"I display a recurrent inability to recall and execute tasks that are part of my daily routine, such as paying bills.",clinical,Poor_memory,"Forgetting to complete routine tasks, such as paying bills","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
3750.0,"I experience an increase in purposeless physical activity, such as pacing and fidgeting.",clinical,Hyperactivity_agitation,,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
8585.0,"I feel guilty for no good reason, constantly.",colloquial,Worthlessness_and_guilty,Feeling guilty over many things,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
9774.0,I have an inability to feel enthusiasm for activities I used to find fulfilling.,clinical,Loss_of_interest_or_motivation,Feeling emotionally numb or disconnected from surroundings.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1065.0,"I'm so drained and worn out, I can't get anything done.",colloquial,Decreased_energy_tiredness_fatigue,Being easily fatigued.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
5575.0,"It's so frustrating how I lose my things all the time, like every time I need to leave quickly.",colloquial,Inattention,Loses things necessary for activities,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
5617.0,I swear I lose my glasses at least five times a day; it's ridiculous.,colloquial,Inattention,Loses things necessary for activities,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
8255.0,"Every time I feel stuck, the idea of killing myself seems like the only choice.",colloquial,Suicidal_ideas,Feeling trapped and seeing suicide as the only way out,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
656.0,I frequently struggle with an unrelenting sense of agitation.,clinical,Anger_Irritability,Feeling a constant sense of agitation,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
8677.0,I constantly beat myself up over things that happened in the past.,colloquial,Worthlessness_and_guilty,"Having persistent, distorted cognitions about the cause or consequences of a traumatic event that leads to self-blame or blaming others","[1, 0, 0, 0, 0, 0, 0, 0, 0]"
2697.0,I’m just stuck in a perpetual funk that I can't snap out of.,colloquial,Depressed_Mood,Feeling a persistent sense of melancholy,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
4604.0,"I show a pattern of hyperactivity, characterized by frequently launching different initiatives but not seeing them through.",clinical,Hyperactivity_agitation,Exhibits a tendency to start multiple tasks without completing them,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
8829.0,"It feels like no matter what, everything bad that happens is somehow my responsibility.",colloquial,Worthlessness_and_guilty,Having an exaggerated sense of responsibility for untoward events,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
6052.0,"Due to difficulty maintaining focus, I often forget the location of items I just used.",clinical,Inattention,Misplaces things at home,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
12935.0,I can't stop myself from devouring my food way faster than I used to.,colloquial,Weight_and_appetite_change,Eating much more rapidly than normal,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1889.0,I'm crying all the time and there's nothing I can do to stop it.,colloquial,Depressed_Mood,Experiencing frequent crying spells,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
1174.0,I present with a chronic state of low energy that persists regardless of sufficient sleep.,clinical,Decreased_energy_tiredness_fatigue,Feeling exhausted even after a full night's sleep.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
5030.0,I find it challenging to maintain focus on tasks that demand prolonged mental effort.,clinical,Inattention,Avoids tasks that require sustained mental effort,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
5632.0,My ability to maintain concentration is notably impaired.,clinical,Inattention,Problems with concentration,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7756.0,I struggle with intrusive suicidal thoughts and consider self-harm.,clinical,Suicidal_ideas,Feeling hopeless and considering suicide as an option,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4805.0,I can't keep my mind on what I'm doing; it's frustrating.,colloquial,Inattention,,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4421.0,I tend to interrupt people without even realizing it.,colloquial,Hyperactivity_agitation,"Displays impulsive behavior, such as interrupting or intruding on others","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
3968.0,"I struggle with maintaining stillness, as I frequently move inappropriately in various contexts.",clinical,Hyperactivity_agitation,Often runs about or climbs in situations where it is inappropriate,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
8247.0,I can't shake the feeling that the only way to escape this suffocating trap is taking my own life.,colloquial,Suicidal_ideas,Feeling trapped and seeing suicide as the only way out,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
4173.0,I keep talking to everyone at once and I just can't slow down.,colloquial,Hyperactivity_agitation,"Engages in purposeless activity, like pacing or holding multiple conversations","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
10640.0,I frequently anticipate that my requests for assistance will be met with rejection.,clinical,Pessimism,Assuming that others will not support or help in future endeavors,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
3254.0,I have a delayed initiation of urination.,clinical,Genitourinary_symptoms,Having difficulty initiating urination,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
7100.0,"I often experience significant difficulty making decisions, even regarding simple matters, which suggests impaired decisional capacity.",clinical,Indecisiveness,Feeling a lack of confidence in one's ability to make decisions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
5836.0,I have persistent problems maintaining attention on tasks that require sustained mental effort.,clinical,Inattention,Difficulty sustaining attention in tasks,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
5710.0,"I consistently fail to give close attention to details, leading to frequent errors.",clinical,Inattention,Fails to give close attention to details,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
12735.0,I wake up in the middle of the night and can't move at all – it's terrifying.,colloquial,Sleep_disturbance,Experiencing sleep paralysis,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
4944.0,I find it challenging to engage with cognitive tasks that require sustained mental effort.,clinical,Inattention,Diminished ability to think,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
13449.0,I'm gaining weight out of nowhere and it's really frustrating.,colloquial,Weight_and_appetite_change,Gaining weight,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
10416.0,I have an entrenched conviction that my efforts towards personal goals are futile.,clinical,Pessimism,Doubting the possibility of achieving personal goals,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
5488.0,"Despite efforts, I cannot manage an organized approach to completing activities.",clinical,Inattention,Difficulty organizing activities,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
13482.0,There has been a noticeable reduction in my motivation to consume meals lately.,clinical,Weight_and_appetite_change,Experiencing a lack of interest in food,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
11417.0,I'm having a hard time remembering what happened earlier this week.,colloquial,Poor_memory,Trouble recalling recent events or experiences,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
8491.0,I feel like everything I do is wrong and it's always my fault.,colloquial,Worthlessness_and_guilty,Criticizing oneself for all of one's faults,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
4583.0,I keep jumping from one project to another and nothing ever gets done.,colloquial,Hyperactivity_agitation,Exhibits a tendency to start multiple tasks without completing them,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
13031.0,Just haven't been feeling hungry at all lately.,colloquial,Weight_and_appetite_change,Appetite is much less than before,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
5389.0,I zone out so much during conversations; it's like I'm not even there when people talk to me.,colloquial,Inattention,Does not seem to listen when spoken to directly,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7098.0,I exhibit a persistent inability to arrive at decisions with confidence.,clinical,Indecisiveness,Feeling a lack of confidence in one's ability to make decisions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
1619.0,Every single thing feels exhausting; I can barely accomplish anything.,colloquial,Decreased_energy_tiredness_fatigue,Having difficulty completing tasks due to low energy.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2548.0,I continually experience an unshakeable sense of hopelessness that pervades my life.,clinical,Depressed_Mood,Feeling a sense of despair,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
10968.0,Persistent forgetfulness is affecting my daily functioning and productivity.,clinical,Poor_memory,Mind going blank,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7406.0,I have an ongoing preoccupation with dying that is deeply frightening.,clinical,Suicidal_ideas,Experiencing fear of dying,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
7452.0,There is a persistent presence of suicidal ideation throughout my day.,clinical,Suicidal_ideas,Having recurrent suicidal ideation without a specific plan,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
6849.0,I just can't make even the simplest choices without freaking out.,colloquial,Indecisiveness,Feeling anxious or stressed when faced with decisions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
10070.0,I experience a marked reduction in my interest in previously pleasurable activities.,clinical,Loss_of_interest_or_motivation,Reduced desire to pursue personal goals or ambitions.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
7305.0,I know exactly how I'm going to end it all and where it's going to happen.,colloquial,Suicidal_ideas,Having a specific plan for committing suicide,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12877.0,"I can't eat like I used to, and my weight is falling off.",colloquial,Weight_and_appetite_change,,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
4096.0,"Despite having personal time, I consistently encounter challenges in achieving relaxation.",clinical,Hyperactivity_agitation,Has difficulty unwinding and relaxing when having time to oneself,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
8693.0,I can't stop beating myself up over every little thing I've done wrong in the past.,colloquial,Worthlessness_and_guilty,Experiencing guilty preoccupations or ruminations over minor past failings,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
798.0,I am experiencing a pervasive feeling of irritability along with frequent disproportionate anger.,clinical,Anger_Irritability,Having a short temper,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
8980.0,I consistently feel a pervasive sense of worthlessness that impacts my self-esteem.,clinical,Worthlessness_and_guilty,Experiencing low self-esteem,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
13640.0,"I am experiencing significant hyperphagia, with an inability to control my food intake.",clinical,Weight_and_appetite_change,Feeling a sense of loss of control over eating habits,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
12055.0,Every night I wake up after just a couple of hours and can't fall back asleep.,colloquial,Sleep_disturbance,Middle insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
3192.0,"I have been diagnosed with persistent premature ejaculation, where ejaculation happens shortly after the initiation of sexual activity.",clinical,Genitourinary_symptoms,Experiencing premature ejaculation,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
737.0,"After I get upset, I just can't calm down; it’s like I'm stuck in anger mode.",colloquial,Anger_Irritability,Experiencing difficulty in calming down after being upset,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3231.0,It takes me forever to start peeing.,colloquial,Genitourinary_symptoms,Having difficulty initiating urination,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12249.0,"I keep falling asleep during the day, no matter how much I try to stay up.",colloquial,Sleep_disturbance,Increased daytime sleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
7900.0,"I frequently find myself drafting goodbye letters, a clinical indicator of suicidal ideation.",clinical,Suicidal_ideas,Writing a suicide note or farewell message,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12354.0,There is persistent waking up at least one hour before the desired time in the morning.,clinical,Sleep_disturbance,Terminal insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
